Entity,Code,Year,Coal consumption - TWh
Philippines,PHL,1973,0.21706222
Philippines,PHL,1974,0.30388722
Philippines,PHL,1975,0.5752153
Philippines,PHL,1976,0.68374634
Philippines,PHL,1977,1.6876597
Philippines,PHL,1978,1.5465689
Philippines,PHL,1979,1.3512131
Philippines,PHL,1980,1.6279675
Philippines,PHL,1981,2.8218098
Philippines,PHL,1982,3.1474035
Philippines,PHL,1983,5.7304454
Philippines,PHL,1984,9.181736
Philippines,PHL,1985,12.985753
Philippines,PHL,1986,10.229061
Philippines,PHL,1987,10.880248
Philippines,PHL,1988,13.77803
Philippines,PHL,1989,10.891101
Philippines,PHL,1990,14.59565
Philippines,PHL,1991,17.89857
Philippines,PHL,1992,15.74702
Philippines,PHL,1993,17.479889
Philippines,PHL,1994,17.782269
Philippines,PHL,1995,19.119719
Philippines,PHL,1996,25.76045
Philippines,PHL,1997,31.85457
Philippines,PHL,1998,34.52947
Philippines,PHL,1999,39.39081
Philippines,PHL,2000,53.77712
Philippines,PHL,2001,52.4513
Philippines,PHL,2002,49.16001
Philippines,PHL,2003,50.043888
Philippines,PHL,2004,52.707157
Philippines,PHL,2005,61.836708
Philippines,PHL,2006,58.603565
Philippines,PHL,2007,62.69733
Philippines,PHL,2008,73.92028
Philippines,PHL,2009,70.559204
Philippines,PHL,2010,81.77052
Philippines,PHL,2011,89.85338
Philippines,PHL,2012,94.02855
Philippines,PHL,2013,116.334885
Philippines,PHL,2014,123.76646
Philippines,PHL,2015,135.08244
Philippines,PHL,2016,152.19017
Philippines,PHL,2017,179.97424
Philippines,PHL,2018,190.13885
Philippines,PHL,2019,203.31123
Philippines,PHL,2020,204.06207
Philippines,PHL,2021,219.96307
Philippines,PHL,2022,233.03395
Poland,POL,1965,691.764
Poland,POL,1966,701.03314
Poland,POL,1967,713.72144
Poland,POL,1968,748.0648
Poland,POL,1969,785.9205
Poland,POL,1970,816.1934
Poland,POL,1971,835.4643
Poland,POL,1972,873.9596
Poland,POL,1973,877.5533
Poland,POL,1974,902.2903
Poland,POL,1975,973.4426
Poland,POL,1976,1017.8111
Poland,POL,1977,1053.9105
Poland,POL,1978,1102.9775
Poland,POL,1979,1116.2822
Poland,POL,1980,1182.1196
Poland,POL,1981,1054.0269
Poland,POL,1982,1091.0685
Poland,POL,1983,1088.4283
Poland,POL,1984,1134.9252
Poland,POL,1985,1161.3136
Poland,POL,1986,1191.005
Poland,POL,1987,1233.943
Poland,POL,1988,1199.9718
Poland,POL,1989,1146.6133
Poland,POL,1990,912.263
Poland,POL,1991,903.55676
Poland,POL,1992,873.5409
Poland,POL,1993,863.48676
Poland,POL,1994,804.1866
Poland,POL,1995,817.86346
Poland,POL,1996,837.1541
Poland,POL,1997,816.95514
Poland,POL,1998,736.1255
Poland,POL,1999,706.2329
Poland,POL,2000,654.1142
Poland,POL,2001,646.4082
Poland,POL,2002,634.1711
Poland,POL,2003,652.89545
Poland,POL,2004,633.70966
Poland,POL,2005,641.023
Poland,POL,2006,667.58386
Poland,POL,2007,650.67
Poland,POL,2008,642.1825
Poland,POL,2009,602.8747
Poland,POL,2010,640.523
Poland,POL,2011,639.2178
Poland,POL,2012,595.79724
Poland,POL,2013,620.8222
Poland,POL,2014,575.0486
Poland,POL,2015,566.04724
Poland,POL,2016,575.66943
Poland,POL,2017,578.87915
Poland,POL,2018,579.1753
Poland,POL,2019,516.0783
Poland,POL,2020,478.4086
Poland,POL,2021,529.1506
Poland,POL,2022,501.4305
Portugal,PRT,1965,6.8849597
Portugal,PRT,1966,7.02452
Portugal,PRT,1967,6.98963
Portugal,PRT,1968,6.29183
Portugal,PRT,1969,5.9313
Portugal,PRT,1970,5.4312096
Portugal,PRT,1971,5.02416
Portugal,PRT,1972,4.44266
Portugal,PRT,1973,6.57095
Portugal,PRT,1974,5.10557
Portugal,PRT,1975,4.7915597
Portugal,PRT,1976,4.652
Portugal,PRT,1977,4.2216897
Portugal,PRT,1978,4.9776397
Portugal,PRT,1979,5.19861
Portugal,PRT,1980,4.0705
Portugal,PRT,1981,4.61711
Portugal,PRT,1982,4.25658
Portugal,PRT,1983,4.652
Portugal,PRT,1984,5.75685
Portugal,PRT,1985,8.94347
Portugal,PRT,1986,16.8635
Portugal,PRT,1987,21.95744
Portugal,PRT,1988,25.318508
Portugal,PRT,1989,28.24927
Portugal,PRT,1990,33.12224
Portugal,PRT,1991,34.70392
Portugal,PRT,1992,35.13423
Portugal,PRT,1993,38.2627
Portugal,PRT,1994,39.85601
Portugal,PRT,1995,48.86926
Portugal,PRT,1996,45.5896
Portugal,PRT,1997,41.47258
Portugal,PRT,1998,41.46095
Portugal,PRT,1999,43.0558
Portugal,PRT,2000,43.173363
Portugal,PRT,2001,36.919003
Portugal,PRT,2002,40.703857
Portugal,PRT,2003,38.967873
Portugal,PRT,2004,38.553112
Portugal,PRT,2005,38.79613
Portugal,PRT,2006,38.414658
Portugal,PRT,2007,33.43719
Portugal,PRT,2008,29.261322
Portugal,PRT,2009,33.21664
Portugal,PRT,2010,19.161901
Portugal,PRT,2011,25.828568
Portugal,PRT,2012,33.851383
Portugal,PRT,2013,30.815416
Portugal,PRT,2014,31.157421
Portugal,PRT,2015,37.914043
Portugal,PRT,2016,33.09898
Portugal,PRT,2017,37.762608
Portugal,PRT,2018,31.66849
Portugal,PRT,2019,14.518099
Portugal,PRT,2020,6.5792556
Portugal,PRT,2021,2.274579
Portugal,PRT,2022,0.10467
Qatar,QAT,2005,0
Qatar,QAT,2012,0.053096388
Qatar,QAT,2013,0.07565445
Qatar,QAT,2014,0.47915915
Qatar,QAT,2015,0.2833572
Qatar,QAT,2016,0.29937223
Qatar,QAT,2017,0.32651833
Qatar,QAT,2018,0.4667772
Qatar,QAT,2019,0.4123775
Qatar,QAT,2020,0.07488333
Qatar,QAT,2021,0.02859861
Qatar,QAT,2022,0.11497805
Romania,ROU,1965,50.702454
Romania,ROU,1966,54.605526
Romania,ROU,1967,60.51018
Romania,ROU,1968,66.339775
Romania,ROU,1969,76.66041
Romania,ROU,1970,83.290634
Romania,ROU,1971,87.969315
Romania,ROU,1972,92.086334
Romania,ROU,1973,103.69308
Romania,ROU,1974,109.05451
Romania,ROU,1975,113.05522
Romania,ROU,1976,114.74158
Romania,ROU,1977,116.1837
Romania,ROU,1978,130.46533
Romania,ROU,1979,140.51366
Romania,ROU,1980,143.79332
Romania,ROU,1981,151.14348
Romania,ROU,1982,144.42134
Romania,ROU,1983,166.8556
Romania,ROU,1984,166.56487
Romania,ROU,1985,173.54286
Romania,ROU,1986,175.76419
Romania,ROU,1987,188.19666
Romania,ROU,1988,203.79248
Romania,ROU,1989,203.55989
Romania,ROU,1990,146.05783
Romania,ROU,1991,121.91105
Romania,ROU,1992,120.03157
Romania,ROU,1993,118.721886
Romania,ROU,1994,118.89324
Romania,ROU,1995,122.87419
Romania,ROU,1996,122.78757
Romania,ROU,1997,111.57977
Romania,ROU,1998,94.034225
Romania,ROU,1999,81.745316
Romania,ROU,2000,85.53638
Romania,ROU,2001,88.45867
Romania,ROU,2002,95.27037
Romania,ROU,2003,106.61747
Romania,ROU,2004,104.841866
Romania,ROU,2005,99.98216
Romania,ROU,2006,113.25408
Romania,ROU,2007,114.20869
Romania,ROU,2008,109.88726
Romania,ROU,2009,87.61162
Romania,ROU,2010,81.89478
Romania,ROU,2011,95.46504
Romania,ROU,2012,88.00536
Romania,ROU,2013,68.355545
Romania,ROU,2014,67.58777
Romania,ROU,2015,70.08958
Romania,ROU,2016,62.37897
Romania,ROU,2017,62.510082
Romania,ROU,2018,59.62158
Romania,ROU,2019,57.781013
Romania,ROU,2020,41.721542
Romania,ROU,2021,47.12719
Romania,ROU,2022,45.835896
Russia,RUS,1985,2303.885
Russia,RUS,1986,2366.461
Russia,RUS,1987,2402.5642
Russia,RUS,1988,2367.1018
Russia,RUS,1989,2288.8674
Russia,RUS,1990,2120.2134
Russia,RUS,1991,1942.911
Russia,RUS,1992,1825.7065
Russia,RUS,1993,1647.8698
Russia,RUS,1994,1441.2252
Russia,RUS,1995,1388.3457
Russia,RUS,1996,1362.637
Russia,RUS,1997,1256.4481
Russia,RUS,1998,1176.4506
Russia,RUS,1999,1185.9927
Russia,RUS,2000,1230.0566
Russia,RUS,2001,1199.908
Russia,RUS,2002,1204.9393
Russia,RUS,2003,1212.4135
Russia,RUS,2004,1161.7518
Russia,RUS,2005,1099.9026
Russia,RUS,2006,1128.3627
Russia,RUS,2007,1092.2435
Russia,RUS,2008,1171.354
Russia,RUS,2009,1071.749
Russia,RUS,2010,1053.0176
Russia,RUS,2011,1093.4177
Russia,RUS,2012,1144.6897
Russia,RUS,2013,1052.7126
Russia,RUS,2014,1018.22736
Russia,RUS,2015,1071.3556
Russia,RUS,2016,1037.9774
Russia,RUS,2017,976.1059
Russia,RUS,2018,1007.8558
Russia,RUS,2019,990.7597
Russia,RUS,2020,914.2343
Russia,RUS,2021,951.6829
Russia,RUS,2022,887.35596
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0.09176527
Saudi Arabia,SAU,2002,0.14420277
Saudi Arabia,SAU,2003,0.18353084
Saudi Arabia,SAU,2004,0.16386665
Saudi Arabia,SAU,2005,0.32532138
Saudi Arabia,SAU,2006,0.23053417
Saudi Arabia,SAU,2007,0.6451761
Saudi Arabia,SAU,2008,0.7464194
Saudi Arabia,SAU,2009,0.2734739
Saudi Arabia,SAU,2010,0.7860291
Saudi Arabia,SAU,2011,0.76566386
Saudi Arabia,SAU,2012,0.89776665
Saudi Arabia,SAU,2013,1.1490005
Saudi Arabia,SAU,2014,1.5928696
Saudi Arabia,SAU,2015,1.0364242
Saudi Arabia,SAU,2016,0.8553122
Saudi Arabia,SAU,2017,1.3395644
Saudi Arabia,SAU,2018,1.1144836
Saudi Arabia,SAU,2019,1.172558
Saudi Arabia,SAU,2020,1.0281849
Saudi Arabia,SAU,2021,1.2788855
Saudi Arabia,SAU,2022,1.2788855
Singapore,SGP,1965,0.04652
Singapore,SGP,1966,0.058149997
Singapore,SGP,1967,0.03489
Singapore,SGP,1968,0.06978
Singapore,SGP,1969,0.03489
Singapore,SGP,1970,0.03489
Singapore,SGP,1971,0.04617111
Singapore,SGP,1972,0.034831945
Singapore,SGP,1973,0.0504975
Singapore,SGP,1974,0.061836664
Singapore,SGP,1975,0.014839889
Singapore,SGP,1976,0.03916972
Singapore,SGP,1977,0.0504975
Singapore,SGP,1978,0.053602774
Singapore,SGP,1979,0.007838611
Singapore,SGP,1980,0.03463417
Singapore,SGP,1981,0.053602774
Singapore,SGP,1982,0.018968528
Singapore,SGP,1983,0.037936945
Singapore,SGP,1984,0.058138333
Singapore,SGP,1985,0.13194223
Singapore,SGP,1986,0.08163111
Singapore,SGP,1987,0.13646638
Singapore,SGP,1988,0.15997055
Singapore,SGP,1989,0.144305
Singapore,SGP,1990,0.24944027
Singapore,SGP,1991,0.14760806
Singapore,SGP,1992,0.21480611
Singapore,SGP,1993,0.2382986
Singapore,SGP,1994,0.2853072
Singapore,SGP,1995,0.13316362
Singapore,SGP,1996,0.0033029167
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0.07832805
Singapore,SGP,2003,0.101832226
Singapore,SGP,2004,0.08042138
Singapore,SGP,2005,0.097691946
Singapore,SGP,2006,0.058149997
Singapore,SGP,2007,0.09420305
Singapore,SGP,2008,0.056986943
Singapore,SGP,2009,0.04652
Singapore,SGP,2010,0.09071389
Singapore,SGP,2011,0.07443195
Singapore,SGP,2012,0.28958693
Singapore,SGP,2013,3.0645049
Singapore,SGP,2014,4.5182548
Singapore,SGP,2015,4.726432
Singapore,SGP,2016,4.95438
Singapore,SGP,2017,10.446066
Singapore,SGP,2018,5.5521617
Singapore,SGP,2019,5.3252683
Singapore,SGP,2020,5.036953
Singapore,SGP,2021,5.397483
Singapore,SGP,2022,4.814323
Slovakia,SVK,1965,70.23055
Slovakia,SVK,1966,71.11373
Slovakia,SVK,1967,68.57309
Slovakia,SVK,1968,72.11788
Slovakia,SVK,1969,75.856255
Slovakia,SVK,1970,76.473274
Slovakia,SVK,1971,80.22373
Slovakia,SVK,1972,81.65423
Slovakia,SVK,1973,79.398
Slovakia,SVK,1974,79.13052
Slovakia,SVK,1975,78.79325
Slovakia,SVK,1976,78.09544
Slovakia,SVK,1977,80.212105
Slovakia,SVK,1978,84.10816
Slovakia,SVK,1979,82.72419
Slovakia,SVK,1980,94.15648
Slovakia,SVK,1981,91.63277
Slovakia,SVK,1982,93.2726
Slovakia,SVK,1983,93.40053
Slovakia,SVK,1984,99.35509
Slovakia,SVK,1985,98.56425
Slovakia,SVK,1986,91.039635
Slovakia,SVK,1987,95.63349
Slovakia,SVK,1988,99.6691
Slovakia,SVK,1989,96.13358
Slovakia,SVK,1990,91.0761
Slovakia,SVK,1991,80.93565
Slovakia,SVK,1992,72.108894
Slovakia,SVK,1993,71.18895
Slovakia,SVK,1994,63.494576
Slovakia,SVK,1995,63.31123
Slovakia,SVK,1996,62.28408
Slovakia,SVK,1997,58.49133
Slovakia,SVK,1998,53.26533
Slovakia,SVK,1999,52.974533
Slovakia,SVK,2000,49.753967
Slovakia,SVK,2001,51.43757
Slovakia,SVK,2002,49.823803
Slovakia,SVK,2003,53.990612
Slovakia,SVK,2004,52.956886
Slovakia,SVK,2005,49.09387
Slovakia,SVK,2006,51.19868
Slovakia,SVK,2007,45.880035
Slovakia,SVK,2008,45.75521
Slovakia,SVK,2009,44.54377
Slovakia,SVK,2010,44.787094
Slovakia,SVK,2011,42.45844
Slovakia,SVK,2012,40.04157
Slovakia,SVK,2013,39.80115
Slovakia,SVK,2014,39.089558
Slovakia,SVK,2015,37.68276
Slovakia,SVK,2016,37.193085
Slovakia,SVK,2017,38.865448
Slovakia,SVK,2018,38.57444
Slovakia,SVK,2019,31.427668
Slovakia,SVK,2020,26.940102
Slovakia,SVK,2021,32.704887
Slovakia,SVK,2022,29.302374
Slovenia,SVN,1990,18.300968
Slovenia,SVN,1991,16.70882
Slovenia,SVN,1992,17.405458
Slovenia,SVN,1993,16.590195
Slovenia,SVN,1994,15.452781
Slovenia,SVN,1995,16.029629
Slovenia,SVN,1996,14.793359
Slovenia,SVN,1997,16.401789
Slovenia,SVN,1998,16.609966
Slovenia,SVN,1999,15.194594
Slovenia,SVN,2000,15.787771
Slovenia,SVN,2001,16.738373
Slovenia,SVN,2002,18.233456
Slovenia,SVN,2003,17.301334
Slovenia,SVN,2004,17.590212
Slovenia,SVN,2005,17.650805
Slovenia,SVN,2006,17.99839
Slovenia,SVN,2007,18.29556
Slovenia,SVN,2008,17.627079
Slovenia,SVN,2009,16.366154
Slovenia,SVN,2010,16.697203
Slovenia,SVN,2011,16.927105
Slovenia,SVN,2012,16.072124
Slovenia,SVN,2013,15.524713
Slovenia,SVN,2014,12.253065
Slovenia,SVN,2015,12.382635
Slovenia,SVN,2016,13.235521
Slovenia,SVN,2017,13.194513
Slovenia,SVN,2018,12.8988905
Slovenia,SVN,2019,12.19452
Slovenia,SVN,2020,11.74366
Slovenia,SVN,2021,10.787278
Slovenia,SVN,2022,8.296195
South Africa,ZAF,1965,286.76093
South Africa,ZAF,1966,283.13235
South Africa,ZAF,1967,291.30823
South Africa,ZAF,1968,304.92697
South Africa,ZAF,1969,307.9275
South Africa,ZAF,1970,318.10376
South Africa,ZAF,1971,340.1753
South Africa,ZAF,1972,342.58466
South Africa,ZAF,1973,364.93018
South Africa,ZAF,1974,382.2851
South Africa,ZAF,1975,408.01
South Africa,ZAF,1976,428.38843
South Africa,ZAF,1977,443.7921
South Africa,ZAF,1978,431.03104
South Africa,ZAF,1979,459.74677
South Africa,ZAF,1980,496.73206
South Africa,ZAF,1981,588.86005
South Africa,ZAF,1982,645.58716
South Africa,ZAF,1983,655.7013
South Africa,ZAF,1984,706.5366
South Africa,ZAF,1985,725.57367
South Africa,ZAF,1986,735.6656
South Africa,ZAF,1987,748.57306
South Africa,ZAF,1988,809.92725
South Africa,ZAF,1989,755.8787
South Africa,ZAF,1990,782.89764
South Africa,ZAF,1991,768.75287
South Africa,ZAF,1992,771.6844
South Africa,ZAF,1993,774.72943
South Africa,ZAF,1994,799.63
South Africa,ZAF,1995,829.7133
South Africa,ZAF,1996,842.5073
South Africa,ZAF,1997,861.08673
South Africa,ZAF,1998,835.2281
South Africa,ZAF,1999,872.69934
South Africa,ZAF,2000,867.96533
South Africa,ZAF,2001,871.0688
South Africa,ZAF,2002,828.59814
South Africa,ZAF,2003,920.9662
South Africa,ZAF,2004,1009.1068
South Africa,ZAF,2005,930.26404
South Africa,ZAF,2006,947.52783
South Africa,ZAF,2007,972.9775
South Africa,ZAF,2008,1085.5026
South Africa,ZAF,2009,1091.1694
South Africa,ZAF,2010,1079.5361
South Africa,ZAF,2011,1052.6561
South Africa,ZAF,2012,1027.3839
South Africa,ZAF,2013,1027.6122
South Africa,ZAF,2014,1040.7196
South Africa,ZAF,2015,976.4878
South Africa,ZAF,2016,1050.054
South Africa,ZAF,2017,1032.9447
South Africa,ZAF,2018,980.26025
South Africa,ZAF,2019,1044.748
South Africa,ZAF,2020,1015.7037
South Africa,ZAF,2021,974.9811
South Africa,ZAF,2022,920.3187
South America,,1965,66.62469
South America,,1966,67.29803
South America,,1967,71.30021
South America,,1968,68.368935
South America,,1969,74.43404
South America,,1970,82.69845
South America,,1971,76.89489
South America,,1972,75.25929
South America,,1973,78.5963
South America,,1974,85.87847
South America,,1975,90.089195
South America,,1976,90.754265
South America,,1977,103.45253
South America,,1978,110.90812
South America,,1979,117.4326
South America,,1980,124.2896
South America,,1981,122.71794
South America,,1982,123.05385
South America,,1983,135.7728
South America,,1984,156.72926
South America,,1985,179.82538
South America,,1986,182.37997
South America,,1987,199.66469
South America,,1988,198.1975
South America,,1989,214.54185
South America,,1990,179.87613
South America,,1991,190.32883
South America,,1992,200.23802
South America,,1993,202.43074
South America,,1994,215.73961
South America,,1995,219.18005
South America,,1996,225.47377
South America,,1997,242.6298
South America,,1998,237.44542
South America,,1999,234.50662
South America,,2000,236.40985
South America,,2001,222.49557
South America,,2002,212.98389
South America,,2003,222.6734
South America,,2004,234.2243
South America,,2005,220.90196
South America,,2006,255.3773
South America,,2007,272.51825
South America,,2008,292.82364
South America,,2009,245.31587
South America,,2010,301.7665
South America,,2011,318.62106
South America,,2012,336.93686
South America,,2013,365.95923
South America,,2014,383.0173
South America,,2015,374.87225
South America,,2016,359.15805
South America,,2017,355.84033
South America,,2018,345.50964
South America,,2019,337.7534
South America,,2020,300.64786
South America,,2021,331.6942
South America,,2022,276.2768
South Korea,KOR,1965,57.59176
South Korea,KOR,1966,65.20941
South Korea,KOR,1967,62.20887
South Korea,KOR,1968,58.7315
South Korea,KOR,1969,61.336617
South Korea,KOR,1970,65.46527
South Korea,KOR,1971,66.16306
South Korea,KOR,1972,67.81453
South Korea,KOR,1973,85.75961
South Korea,KOR,1974,88.446144
South Korea,KOR,1975,93.44705
South Korea,KOR,1976,104.16991
South Korea,KOR,1977,113.71813
South Korea,KOR,1978,115.06722
South Korea,KOR,1979,137.73409
South Korea,KOR,1980,153.50438
South Korea,KOR,1981,177.29004
South Korea,KOR,1982,179.69046
South Korea,KOR,1983,191.79149
South Korea,KOR,1984,231.0532
South Korea,KOR,1985,256.117
South Korea,KOR,1986,271.32788
South Korea,KOR,1987,274.9204
South Korea,KOR,1988,292.63754
South Korea,KOR,1989,284.84778
South Korea,KOR,1990,280.56445
South Korea,KOR,1991,281.5181
South Korea,KOR,1992,274.12143
South Korea,KOR,1993,300.51804
South Korea,KOR,1994,308.57297
South Korea,KOR,1995,319.77148
South Korea,KOR,1996,373.323
South Korea,KOR,1997,406.20566
South Korea,KOR,1998,419.26846
South Korea,KOR,1999,443.76706
South Korea,KOR,2000,499.2131
South Korea,KOR,2001,531.7724
South Korea,KOR,2002,571.3901
South Korea,KOR,2003,594.5768
South Korea,KOR,2004,618.6974
South Korea,KOR,2005,637.27167
South Korea,KOR,2006,658.86743
South Korea,KOR,2007,693.7644
South Korea,KOR,2008,768.74066
South Korea,KOR,2009,797.7598
South Korea,KOR,2010,897.1591
South Korea,KOR,2011,973.2844
South Korea,KOR,2012,937.80133
South Korea,KOR,2013,948.3567
South Korea,KOR,2014,981.5569
South Korea,KOR,2015,993.21594
South Korea,KOR,2016,947.8368
South Korea,KOR,2017,1002.235
South Korea,KOR,2018,1007.7488
South Korea,KOR,2019,955.3661
South Korea,KOR,2020,840.1593
South Korea,KOR,2021,843.5401
South Korea,KOR,2022,798.56226
South and Central America (EI),,1965,67.209816
South and Central America (EI),,1966,67.89776
South and Central America (EI),,1967,71.90734
South and Central America (EI),,1968,68.96925
South and Central America (EI),,1969,75.04892
South and Central America (EI),,1970,83.17477
South and Central America (EI),,1971,77.297134
South and Central America (EI),,1972,75.72361
South and Central America (EI),,1973,79.03735
South and Central America (EI),,1974,86.27545
South and Central America (EI),,1975,90.53494
South and Central America (EI),,1976,91.11082
South and Central America (EI),,1977,104.11946
South and Central America (EI),,1978,111.575554
South and Central America (EI),,1979,118.00362
South and Central America (EI),,1980,125.10869
South and Central America (EI),,1981,123.521614
South and Central America (EI),,1982,124.233475
South and Central America (EI),,1983,138.14989
South and Central America (EI),,1984,158.64099
South and Central America (EI),,1985,183.82
South and Central America (EI),,1986,185.60352
South and Central America (EI),,1987,204.5869
South and Central America (EI),,1988,202.7086
South and Central America (EI),,1989,218.93726
South and Central America (EI),,1990,183.94098
South and Central America (EI),,1991,194.67995
South and Central America (EI),,1992,204.23631
South and Central America (EI),,1993,206.6627
South and Central America (EI),,1994,219.04224
South and Central America (EI),,1995,222.48586
South and Central America (EI),,1996,229.01283
South and Central America (EI),,1997,245.92714
South and Central America (EI),,1998,241.29146
South and Central America (EI),,1999,239.10991
South and Central America (EI),,2000,243.51869
South and Central America (EI),,2001,230.52597
South and Central America (EI),,2002,229.72903
South and Central America (EI),,2003,243.34047
South and Central America (EI),,2004,258.01733
South and Central America (EI),,2005,241.30214
South and Central America (EI),,2006,279.90622
South and Central America (EI),,2007,299.82928
South and Central America (EI),,2008,319.30453
South and Central America (EI),,2009,269.8386
South and Central America (EI),,2010,325.32047
South and Central America (EI),,2011,346.95157
South and Central America (EI),,2012,365.09998
South and Central America (EI),,2013,398.9492
South and Central America (EI),,2014,418.46048
South and Central America (EI),,2015,411.95544
South and Central America (EI),,2016,397.762
South and Central America (EI),,2017,387.80396
South and Central America (EI),,2018,381.45264
South and Central America (EI),,2019,387.2776
South and Central America (EI),,2020,357.40094
South and Central America (EI),,2021,391.47342
South and Central America (EI),,2022,329.3064
Spain,ESP,1965,112.811005
Spain,ESP,1966,104.367615
Spain,ESP,1967,106.06559
Spain,ESP,1968,107.36816
Spain,ESP,1969,108.042694
Spain,ESP,1970,114.13682
Spain,ESP,1971,114.70669
Spain,ESP,1972,117.474625
Spain,ESP,1973,115.05559
Spain,ESP,1974,111.43865
Spain,ESP,1975,123.49897
Spain,ESP,1976,119.61455
Spain,ESP,1977,128.1277
Spain,ESP,1978,110.11284
Spain,ESP,1979,125.49932
Spain,ESP,1980,144.66557
Spain,ESP,1981,178.46234
Spain,ESP,1982,197.76814
Spain,ESP,1983,208.01418
Spain,ESP,1984,211.4799
Spain,ESP,1985,209.08414
Spain,ESP,1986,216.6669
Spain,ESP,1987,210.2006
Spain,ESP,1988,182.38165
Spain,ESP,1989,224.83115
Spain,ESP,1990,223.43556
Spain,ESP,1991,232.58836
Spain,ESP,1992,237.29852
Spain,ESP,1993,213.45702
Spain,ESP,1994,220.06287
Spain,ESP,1995,220.58621
Spain,ESP,1996,186.394
Spain,ESP,1997,213.46864
Spain,ESP,1998,203.42033
Spain,ESP,1999,227.98288
Spain,ESP,2000,243.48569
Spain,ESP,2001,222.92383
Spain,ESP,2002,251.18472
Spain,ESP,2003,234.10027
Spain,ESP,2004,244.79987
Spain,ESP,2005,238.56618
Spain,ESP,2006,208.27003
Spain,ESP,2007,233.0303
Spain,ESP,2008,157.05151
Spain,ESP,2009,109.6709
Spain,ESP,2010,80.212105
Spain,ESP,2011,148.75934
Spain,ESP,2012,180.17195
Spain,ESP,2013,132.5471
Spain,ESP,2014,135.36157
Spain,ESP,2015,159.17296
Spain,ESP,2016,122.0701
Spain,ESP,2017,156.40977
Spain,ESP,2018,134.02187
Spain,ESP,2019,58.98408
Spain,ESP,2020,34.386036
Spain,ESP,2021,35.731247
Spain,ESP,2022,46.911194
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0.005128833
Sri Lanka,LKA,1977,0.0293075
Sri Lanka,LKA,1978,0.030479997
Sri Lanka,LKA,1979,0.019782638
Sri Lanka,LKA,1980,0.026669918
Sri Lanka,LKA,1981,0.014800333
Sri Lanka,LKA,1982,0.20705833
Sri Lanka,LKA,1983,0.20808388
Sri Lanka,LKA,1984,0.404445
Sri Lanka,LKA,1985,0.24471833
Sri Lanka,LKA,1986,0.09158639
Sri Lanka,LKA,1987,0.08572472
Sri Lanka,LKA,1988,0.043961387
Sri Lanka,LKA,1989,0.005128833
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0.006594222
Sri Lanka,LKA,1992,0.006594222
Sri Lanka,LKA,1993,0.0044694166
Sri Lanka,LKA,1994,0.0040298053
Sri Lanka,LKA,1995,0.011649778
Sri Lanka,LKA,1996,0.0024178778
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0.0022713388
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.003956528
Sri Lanka,LKA,2001,0.0010257666
Sri Lanka,LKA,2002,0.12653555
Sri Lanka,LKA,2003,0.69488305
Sri Lanka,LKA,2004,0.1828061
Sri Lanka,LKA,2005,0.67949665
Sri Lanka,LKA,2006,0.5096592
Sri Lanka,LKA,2007,0.49720332
Sri Lanka,LKA,2008,0.67033803
Sri Lanka,LKA,2009,0.68228084
Sri Lanka,LKA,2010,0.697008
Sri Lanka,LKA,2011,3.478508
Sri Lanka,LKA,2012,5.303183
Sri Lanka,LKA,2013,5.578877
Sri Lanka,LKA,2014,10.707201
