Entity,Code,Year,Gas consumption - TWh
Latvia,LVA,2007,16.088987
Latvia,LVA,2008,15.757743
Latvia,LVA,2009,14.451695
Latvia,LVA,2010,17.234144
Latvia,LVA,2011,15.180432
Latvia,LVA,2012,14.271877
Latvia,LVA,2013,14.062125
Latvia,LVA,2014,12.637625
Latvia,LVA,2015,12.7435
Latvia,LVA,2016,13.195875
Latvia,LVA,2017,11.963875
Latvia,LVA,2018,13.715625
Latvia,LVA,2019,13.118875
Latvia,LVA,2020,10.731875
Latvia,LVA,2021,11.588499
Latvia,LVA,2022,8.10425
Lithuania,LTU,1985,40.7919
Lithuania,LTU,1986,40.878456
Lithuania,LTU,1987,42.69624
Lithuania,LTU,1988,44.514023
Lithuania,LTU,1989,47.240696
Lithuania,LTU,1990,54.41444
Lithuania,LTU,1991,56.32874
Lithuania,LTU,1992,32.18021
Lithuania,LTU,1993,17.404295
Lithuania,LTU,1994,20.135017
Lithuania,LTU,1995,23.596106
Lithuania,LTU,1996,25.226633
Lithuania,LTU,1997,23.28791
Lithuania,LTU,1998,20.397856
Lithuania,LTU,1999,21.084026
Lithuania,LTU,2000,24.007809
Lithuania,LTU,2001,24.966122
Lithuania,LTU,2002,25.24175
Lithuania,LTU,2003,27.380508
Lithuania,LTU,2004,27.311892
Lithuania,LTU,2005,28.806347
Lithuania,LTU,2006,28.545835
Lithuania,LTU,2007,33.63512
Lithuania,LTU,2008,30.19148
Lithuania,LTU,2009,25.372007
Lithuania,LTU,2010,28.981958
Lithuania,LTU,2011,31.619642
Lithuania,LTU,2012,30.87416
Lithuania,LTU,2013,25.171972
Lithuania,LTU,2014,24.01711
Lithuania,LTU,2015,24.037651
Lithuania,LTU,2016,21.41865
Lithuania,LTU,2017,22.28886
Lithuania,LTU,2018,22.38687
Lithuania,LTU,2019,21.57156
Lithuania,LTU,2020,23.60484
Lithuania,LTU,2021,22.28184
Lithuania,LTU,2022,16.07382
Lower-middle-income countries,,1965,38.448574
Lower-middle-income countries,,1966,41.495853
Lower-middle-income countries,,1967,46.484123
Lower-middle-income countries,,1968,50.33117
Lower-middle-income countries,,1969,66.087875
Lower-middle-income countries,,1970,84.5963
Lower-middle-income countries,,1971,91.36543
Lower-middle-income countries,,1972,99.36187
Lower-middle-income countries,,1973,113.45791
Lower-middle-income countries,,1974,127.30141
Lower-middle-income countries,,1975,149.58356
Lower-middle-income countries,,1976,168.95468
Lower-middle-income countries,,1977,205.33461
Lower-middle-income countries,,1978,229.8519
Lower-middle-income countries,,1979,297.80093
Lower-middle-income countries,,1980,331.34775
Lower-middle-income countries,,1981,385.97705
Lower-middle-income countries,,1982,438.17206
Lower-middle-income countries,,1983,497.09265
Lower-middle-income countries,,1984,521.34607
Lower-middle-income countries,,1985,1728.7853
Lower-middle-income countries,,1986,1818.3062
Lower-middle-income countries,,1987,1906.6995
Lower-middle-income countries,,1988,2026.4087
Lower-middle-income countries,,1989,2124.8357
Lower-middle-income countries,,1990,2495.48
Lower-middle-income countries,,1991,2531.463
Lower-middle-income countries,,1992,2453.5024
Lower-middle-income countries,,1993,2276.6328
Lower-middle-income countries,,1994,2345.713
Lower-middle-income countries,,1995,2429.8984
Lower-middle-income countries,,1996,2673.1316
Lower-middle-income countries,,1997,2625.5974
Lower-middle-income countries,,1998,2672.3657
Lower-middle-income countries,,1999,2962.4268
Lower-middle-income countries,,2000,3076.4133
Lower-middle-income countries,,2001,3216.0002
Lower-middle-income countries,,2002,3434.605
Lower-middle-income countries,,2003,3571.408
Lower-middle-income countries,,2004,3789.629
Lower-middle-income countries,,2005,3953.5237
Lower-middle-income countries,,2006,4080.3164
Lower-middle-income countries,,2007,4253.3047
Lower-middle-income countries,,2008,4386.184
Lower-middle-income countries,,2009,4517.45
Lower-middle-income countries,,2010,4826.867
Lower-middle-income countries,,2011,5020.971
Lower-middle-income countries,,2012,5016.6294
Lower-middle-income countries,,2013,4943.5317
Lower-middle-income countries,,2014,5096.903
Lower-middle-income countries,,2015,5170.309
Lower-middle-income countries,,2016,5347.866
Lower-middle-income countries,,2017,5540.039
Lower-middle-income countries,,2018,5789.749
Lower-middle-income countries,,2019,5891.0635
Lower-middle-income countries,,2020,5937.6987
Lower-middle-income countries,,2021,6059.6846
Lower-middle-income countries,,2022,5754.108
Luxembourg,LUX,1965,0
Luxembourg,LUX,1966,0
Luxembourg,LUX,1967,0
Luxembourg,LUX,1968,0
Luxembourg,LUX,1969,0.02925
Luxembourg,LUX,1970,0.07295055
Luxembourg,LUX,1971,0.14653806
Luxembourg,LUX,1972,1.1723038
Luxembourg,LUX,1973,2.3446078
Luxembourg,LUX,1974,3.1505668
Luxembourg,LUX,1975,3.647525
Luxembourg,LUX,1976,4.176333
Luxembourg,LUX,1977,4.39614
Luxembourg,LUX,1978,4.835754
Luxembourg,LUX,1979,5.0555606
Luxembourg,LUX,1980,4.4499803
Luxembourg,LUX,1981,3.443643
Luxembourg,LUX,1982,2.857491
Luxembourg,LUX,1983,2.710953
Luxembourg,LUX,1984,2.9307601
Luxembourg,LUX,1985,3.2098217
Luxembourg,LUX,1986,3.1368713
Luxembourg,LUX,1987,3.5745742
Luxembourg,LUX,1988,3.7204754
Luxembourg,LUX,1989,4.2311287
Luxembourg,LUX,1990,4.981477
Luxembourg,LUX,1991,5.1794853
Luxembourg,LUX,1992,5.398337
Luxembourg,LUX,1993,5.6067667
Luxembourg,LUX,1994,5.648453
Luxembourg,LUX,1995,6.454912
Luxembourg,LUX,1996,7.081096
Luxembourg,LUX,1997,7.255865
Luxembourg,LUX,1998,7.3264184
Luxembourg,LUX,1999,7.5994616
Luxembourg,LUX,2000,7.807751
Luxembourg,LUX,2001,8.6795
Luxembourg,LUX,2002,12.407249
Luxembourg,LUX,2003,12.5595
Luxembourg,LUX,2004,13.907999
Luxembourg,LUX,2005,13.680046
Luxembourg,LUX,2006,14.30931
Luxembourg,LUX,2007,13.356533
Luxembourg,LUX,2008,12.714174
Luxembourg,LUX,2009,12.937938
Luxembourg,LUX,2010,13.916304
Luxembourg,LUX,2011,12.005276
Luxembourg,LUX,2012,12.2237215
Luxembourg,LUX,2013,10.34957
Luxembourg,LUX,2014,9.805904
Luxembourg,LUX,2015,8.9427395
Luxembourg,LUX,2016,8.247018
Luxembourg,LUX,2017,8.061143
Luxembourg,LUX,2018,7.950632
Luxembourg,LUX,2019,7.955588
Luxembourg,LUX,2020,7.2253613
Luxembourg,LUX,2021,7.7898073
Luxembourg,LUX,2022,6.122363
Malaysia,MYS,1970,0.08141
Malaysia,MYS,1971,0.82874525
Malaysia,MYS,1972,1.1605041
Malaysia,MYS,1973,1.1605041
Malaysia,MYS,1974,2.4192512
Malaysia,MYS,1975,2.9162495
Malaysia,MYS,1976,3.471752
Malaysia,MYS,1977,3.1767428
Malaysia,MYS,1978,23.50423
Malaysia,MYS,1979,29.249449
Malaysia,MYS,1980,26.01631
Malaysia,MYS,1981,21.87603
Malaysia,MYS,1982,27.539839
Malaysia,MYS,1983,38.599968
Malaysia,MYS,1984,47.82256
Malaysia,MYS,1985,46.182728
Malaysia,MYS,1986,71.66406
Malaysia,MYS,1987,71.48961
Malaysia,MYS,1988,72.931725
Malaysia,MYS,1989,83.51503
Malaysia,MYS,1990,79.09563
Malaysia,MYS,1991,117.60256
Malaysia,MYS,1992,127.80206
Malaysia,MYS,1993,125.510956
Malaysia,MYS,1994,130.32578
Malaysia,MYS,1995,135.36157
Malaysia,MYS,1996,162.94792
Malaysia,MYS,1997,202.29222
Malaysia,MYS,1998,204.39725
Malaysia,MYS,1999,232.64651
Malaysia,MYS,2000,287.54013
Malaysia,MYS,2001,277.09637
Malaysia,MYS,2002,280.88776
Malaysia,MYS,2003,302.6591
Malaysia,MYS,2004,326.94257
Malaysia,MYS,2005,373.73004
Malaysia,MYS,2006,388.63968
Malaysia,MYS,2007,404.01456
Malaysia,MYS,2008,435.49695
Malaysia,MYS,2009,400.2232
Malaysia,MYS,2010,380.2312
Malaysia,MYS,2011,383.1736
Malaysia,MYS,2012,420.157
Malaysia,MYS,2013,445.67322
Malaysia,MYS,2014,447.09207
Malaysia,MYS,2015,468.39825
Malaysia,MYS,2016,449.92978
Malaysia,MYS,2017,450.44153
Malaysia,MYS,2018,446.77808
Malaysia,MYS,2019,452.15112
Malaysia,MYS,2020,436.13663
Malaysia,MYS,2021,494.4841
Malaysia,MYS,2022,493.81924
Mexico,MEX,1965,80.64689
Mexico,MEX,1966,85.11342
Mexico,MEX,1967,73.1965
Mexico,MEX,1968,78.59209
Mexico,MEX,1969,97.47053
Mexico,MEX,1970,99.67502
Mexico,MEX,1971,103.59451
Mexico,MEX,1972,110.77966
Mexico,MEX,1973,122.74593
Mexico,MEX,1974,129.14703
Mexico,MEX,1975,131.39034
Mexico,MEX,1976,128.85492
Mexico,MEX,1977,135.9986
Mexico,MEX,1978,171.05864
Mexico,MEX,1979,207.65465
Mexico,MEX,1980,223.01714
Mexico,MEX,1981,241.79156
Mexico,MEX,1982,259.95645
Mexico,MEX,1983,268.19806
Mexico,MEX,1984,268.5839
Mexico,MEX,1985,275.2785
Mexico,MEX,1986,244.92165
Mexico,MEX,1987,249.24323
Mexico,MEX,1988,253.59616
Mexico,MEX,1989,247.96422
Mexico,MEX,1990,268.17517
Mexico,MEX,1991,282.36115
Mexico,MEX,1992,282.39484
Mexico,MEX,1993,283.26508
Mexico,MEX,1994,301.03
Mexico,MEX,1995,306.9023
Mexico,MEX,1996,312.78293
Mexico,MEX,1997,314.37393
Mexico,MEX,1998,334.79
Mexico,MEX,1999,337.90872
Mexico,MEX,2000,359.13306
Mexico,MEX,2001,361.9052
Mexico,MEX,2002,410.68823
Mexico,MEX,2003,445.09402
Mexico,MEX,2004,480.21918
Mexico,MEX,2005,527.12335
Mexico,MEX,2006,582.8828
Mexico,MEX,2007,570.41376
Mexico,MEX,2008,599.96576
Mexico,MEX,2009,651.688
Mexico,MEX,2010,660.44543
Mexico,MEX,2011,708.0849
Mexico,MEX,2012,736.5377
Mexico,MEX,2013,777.9507
Mexico,MEX,2014,788.48444
Mexico,MEX,2015,807.82916
Mexico,MEX,2016,830.30035
Mexico,MEX,2017,860.33527
Mexico,MEX,2018,902.7362
Mexico,MEX,2019,933.8935
Mexico,MEX,2020,945.19037
Mexico,MEX,2021,973.32666
Mexico,MEX,2022,965.85693
Middle Africa (EI),,1965,0.10775
Middle Africa (EI),,1966,0.10775
Middle Africa (EI),,1967,0.16524999
Middle Africa (EI),,1968,0.24374999
Middle Africa (EI),,1969,0.23425
Middle Africa (EI),,1970,0.57074994
Middle Africa (EI),,1971,1.3055
Middle Africa (EI),,1972,1.5371666
Middle Africa (EI),,1973,5.2085
Middle Africa (EI),,1974,5.9676666
Middle Africa (EI),,1975,2.2697499
Middle Africa (EI),,1976,0.6985
Middle Africa (EI),,1977,1.095
Middle Africa (EI),,1978,1.12175
Middle Africa (EI),,1979,1.0457499
Middle Africa (EI),,1980,2.61575
Middle Africa (EI),,1981,3.06325
Middle Africa (EI),,1982,3.5002499
Middle Africa (EI),,1983,3.7572498
Middle Africa (EI),,1984,3.6144998
Middle Africa (EI),,1985,4.1035
Middle Africa (EI),,1986,4.678
Middle Africa (EI),,1987,5.3965
Middle Africa (EI),,1988,6.456
Middle Africa (EI),,1989,4.97225
Middle Africa (EI),,1990,6.165
Middle Africa (EI),,1991,6.566
Middle Africa (EI),,1992,6.41175
Middle Africa (EI),,1993,6.36675
Middle Africa (EI),,1994,5.93475
Middle Africa (EI),,1995,6.6272497
Middle Africa (EI),,1996,6.5409994
Middle Africa (EI),,1997,6.6752496
Middle Africa (EI),,1998,6.90034
Middle Africa (EI),,1999,6.6932497
Middle Africa (EI),,2000,6.9849997
Middle Africa (EI),,2001,6.47675
Middle Africa (EI),,2002,8.1727495
Middle Africa (EI),,2003,8.695
Middle Africa (EI),,2004,21.542938
Middle Africa (EI),,2005,20.857412
Middle Africa (EI),,2006,21.24032
Middle Africa (EI),,2007,19.921606
Middle Africa (EI),,2008,20.63925
Middle Africa (EI),,2009,18.1715
Middle Africa (EI),,2010,28.65475
Middle Africa (EI),,2011,29.8185
Middle Africa (EI),,2012,36.833996
Middle Africa (EI),,2013,40.558487
Middle Africa (EI),,2014,39.77898
Middle Africa (EI),,2015,43.27722
Middle Africa (EI),,2016,55.27406
Middle Africa (EI),,2017,54.542526
Middle Africa (EI),,2018,55.16149
Middle Africa (EI),,2019,50.58902
Middle Africa (EI),,2020,52.93575
Middle Africa (EI),,2021,59.451313
Middle Africa (EI),,2022,53.176815
Middle East (EI),,1965,37.872276
Middle East (EI),,1966,46.176548
Middle East (EI),,1967,54.85932
Middle East (EI),,1968,71.13591
Middle East (EI),,1969,85.00629
Middle East (EI),,1970,94.029175
Middle East (EI),,1971,105.18844
Middle East (EI),,1972,118.74365
Middle East (EI),,1973,143.79762
Middle East (EI),,1974,151.48756
Middle East (EI),,1975,170.42416
Middle East (EI),,1976,183.55867
Middle East (EI),,1977,214.05446
Middle East (EI),,1978,233.88025
Middle East (EI),,1979,316.76944
Middle East (EI),,1980,317.0203
Middle East (EI),,1981,343.45535
Middle East (EI),,1982,383.98184
Middle East (EI),,1983,392.84027
Middle East (EI),,1984,504.4726
Middle East (EI),,1985,544.3922
Middle East (EI),,1986,659.04785
Middle East (EI),,1987,722.674
Middle East (EI),,1988,804.0419
Middle East (EI),,1989,906.92676
Middle East (EI),,1990,956.8127
Middle East (EI),,1991,1001.00305
Middle East (EI),,1992,1144.0255
Middle East (EI),,1993,1071.7473
Middle East (EI),,1994,1239.863
Middle East (EI),,1995,1363.4526
Middle East (EI),,1996,1421.7241
Middle East (EI),,1997,1502.8632
Middle East (EI),,1998,1621.9945
Middle East (EI),,1999,1730.2715
Middle East (EI),,2000,1833.0188
Middle East (EI),,2001,1948.442
Middle East (EI),,2002,2146.1323
Middle East (EI),,2003,2253.4685
Middle East (EI),,2004,2483.882
Middle East (EI),,2005,2662.9575
Middle East (EI),,2006,2818.764
Middle East (EI),,2007,3059.6414
Middle East (EI),,2008,3371.095
Middle East (EI),,2009,3468.6301
Middle East (EI),,2010,3804.9849
Middle East (EI),,2011,3984.864
Middle East (EI),,2012,4110.3228
Middle East (EI),,2013,4233.529
Middle East (EI),,2014,4474.281
Middle East (EI),,2015,4793.359
Middle East (EI),,2016,5011.6646
Middle East (EI),,2017,5115.67
Middle East (EI),,2018,5247.672
Middle East (EI),,2019,5378.632
Middle East (EI),,2020,5499.4595
Middle East (EI),,2021,5620.5063
Middle East (EI),,2022,5605.5967
Morocco,MAR,1965,0.5145
Morocco,MAR,1966,0.5145
Morocco,MAR,1967,0.5145
Morocco,MAR,1968,0.5145
Morocco,MAR,1969,0.5145
Morocco,MAR,1970,0.5145
Morocco,MAR,1971,0.5021019
Morocco,MAR,1972,0.5438419
Morocco,MAR,1973,0.6800525
Morocco,MAR,1974,0.78027993
Morocco,MAR,1975,0.6902986
Morocco,MAR,1976,0.7720341
Morocco,MAR,1977,0.84101194
Morocco,MAR,1978,0.7940267
Morocco,MAR,1979,0.735295
Morocco,MAR,1980,0.64531386
Morocco,MAR,1981,0.8285094
Morocco,MAR,1982,0.7687777
Morocco,MAR,1983,0.81177384
Morocco,MAR,1984,0.81077385
Morocco,MAR,1985,0.9162347
Morocco,MAR,1986,0.8869969
Morocco,MAR,1987,0.7207925
Morocco,MAR,1988,0.7365394
Morocco,MAR,1989,0.544098
Morocco,MAR,1990,0.50335807
Morocco,MAR,1991,0.32216248
Morocco,MAR,1992,0.21168916
Morocco,MAR,1993,0.20694415
Morocco,MAR,1994,0.2021875
Morocco,MAR,1995,0.127965
Morocco,MAR,1996,0.1627036
Morocco,MAR,1997,0.29991445
Morocco,MAR,1998,0.32915223
Morocco,MAR,1999,0.3836389
Morocco,MAR,2000,0.44187024
Morocco,MAR,2001,0.43712527
Morocco,MAR,2002,0.55943996
Morocco,MAR,2003,0.53613
Morocco,MAR,2004,0.68764496
Morocco,MAR,2005,4.49883
Morocco,MAR,2006,5.5827446
Morocco,MAR,2007,6.2976627
Morocco,MAR,2008,6.219108
Morocco,MAR,2009,6.831928
Morocco,MAR,2010,7.379246
Morocco,MAR,2011,9.3402
Morocco,MAR,2012,12.491665
Morocco,MAR,2013,12.112491
Morocco,MAR,2014,11.739
Morocco,MAR,2015,11.770798
Morocco,MAR,2016,11.975875
Morocco,MAR,2017,11.880709
Morocco,MAR,2018,10.715159
Morocco,MAR,2019,10.126819
Morocco,MAR,2020,7.866613
Morocco,MAR,2021,7.899017
Morocco,MAR,2022,2.2269576
Netherlands,NLD,1965,15
Netherlands,NLD,1966,28.61111
Netherlands,NLD,1967,50.555553
Netherlands,NLD,1968,85
Netherlands,NLD,1969,125.27778
Netherlands,NLD,1970,176.38889
Netherlands,NLD,1971,230.55554
Netherlands,NLD,1972,300
Netherlands,NLD,1973,333.61108
Netherlands,NLD,1974,355
Netherlands,NLD,1975,370.27774
Netherlands,NLD,1976,384.44443
Netherlands,NLD,1977,385.83334
Netherlands,NLD,1978,386.66666
Netherlands,NLD,1979,385
Netherlands,NLD,1980,351.94443
Netherlands,NLD,1981,334.99997
Netherlands,NLD,1982,319.99997
Netherlands,NLD,1983,342.2222
Netherlands,NLD,1984,363.6111
Netherlands,NLD,1985,383.3333
Netherlands,NLD,1986,382.22223
Netherlands,NLD,1987,394.44443
Netherlands,NLD,1988,356.66666
Netherlands,NLD,1989,365.83334
Netherlands,NLD,1990,368.05557
Netherlands,NLD,1991,410.69443
Netherlands,NLD,1992,399.91666
Netherlands,NLD,1993,411.30554
Netherlands,NLD,1994,397.2222
Netherlands,NLD,1995,408.02777
Netherlands,NLD,1996,452.19443
Netherlands,NLD,1997,423.69443
Netherlands,NLD,1998,418.38885
Netherlands,NLD,1999,408.77777
Netherlands,NLD,2000,409.91666
Netherlands,NLD,2001,418.19443
Netherlands,NLD,2002,413.97223
Netherlands,NLD,2003,416.8333
Netherlands,NLD,2004,426.77777
Netherlands,NLD,2005,414.55557
Netherlands,NLD,2006,398.0833
Netherlands,NLD,2007,388.05554
Netherlands,NLD,2008,403.8889
Netherlands,NLD,2009,413.5833
Netherlands,NLD,2010,467.5833
Netherlands,NLD,2011,409.27777
Netherlands,NLD,2012,392.8333
Netherlands,NLD,2013,391.1389
Netherlands,NLD,2014,343.27777
Netherlands,NLD,2015,337.72223
Netherlands,NLD,2016,351.47223
Netherlands,NLD,2017,362.77777
Netherlands,NLD,2018,355.5833
Netherlands,NLD,2019,371.44446
Netherlands,NLD,2020,360.49997
Netherlands,NLD,2021,348.9167
Netherlands,NLD,2022,271.4722
New Zealand,NZL,1970,0.7104
New Zealand,NZL,1971,0.9024
New Zealand,NZL,1972,1.6352
New Zealand,NZL,1973,1.9008
New Zealand,NZL,1974,3.2034748
New Zealand,NZL,1975,3.4746535
New Zealand,NZL,1976,9.33013
New Zealand,NZL,1977,15.340602
New Zealand,NZL,1978,14.378684
New Zealand,NZL,1979,9.527735
New Zealand,NZL,1980,8.698373
New Zealand,NZL,1981,10.677521
New Zealand,NZL,1982,19.426569
New Zealand,NZL,1983,21.091728
New Zealand,NZL,1984,27.045172
New Zealand,NZL,1985,34.48909
New Zealand,NZL,1986,41.616955
New Zealand,NZL,1987,40.25542
New Zealand,NZL,1988,44.151974
New Zealand,NZL,1989,45.382774
New Zealand,NZL,1990,44.44859
